play in ipl 2018 by [MASK].	14
	vesicles
the creature in the mines of moria is [MASK].	Balrogs
the nuclear stockpile of the united states peak in [MASK].	1967
the olympics first allow professional athletes in [MASK].	1988
many times has christopher walken been on snl by [MASK].	7
atlantic cable put on the bottom of the ocean floor was [MASK].	1858
great britain take control of from spain at the end of the french and indian war [MASK].	Florida
[MASK] ratted out tara on sons of anarchy.	Gemma
the show death in paradise filmed in [MASK].	Guadeloupe
there in adilabad district by [MASK].	52
the youngest age to get married in the united states is [MASK].	10
	370
the story of esther take place in [MASK].	Persia
justin timberlake become a solo artist in [MASK].	2002
[MASK] said matter was made of fire earth air and water.	Empedocles
there in minor league baseball by [MASK].	five
giants have by [MASK].	four
italy win the world cup in 2006 in [MASK].	Germany
many us opens have been at shinnecock hills by [MASK].	five
marks and spencer stop using the name st michael in [MASK].	2000
marks and spencer start accepting credit cards in [MASK].	2001
me and julio down by the schoolyard come out [MASK].	1972
many state of origin games have been played by [MASK].	36
gender testing of female olympic athletes begin in [MASK].	1968
	18
[MASK] is credited with designing the first wind controller for synthesizer control in the mid 1970s.	Computone
the last time the mets made the playoffs in [MASK].	2016
[MASK] won fifa world cup 2018 runner up.	Croatia
the united states purchase the louisiana territory in [MASK].	1803
terry 's chocolate orange come out in [MASK].	1932
	83
the first ninja turtles movie come out in [MASK].	1990
[MASK] won in the war of porus and alexander.	Alexander
[MASK] owns the rights to masters of the universe.	Sony
there in the crown on netflix by [MASK].	20
the last time pittsburgh steelers won the superbowl in [MASK].	2008
the last time the chargers made the playoffs in [MASK].	2013
the last harry potter movie cone out in [MASK].	2011
	foot
[MASK] went home on america 's next top model episode 8.	Sandra
	Krishna
[MASK] produces the most cars in the world.	China
's the latest safari version for mac [MASK].	11.1
the game show chain reaction come out in [MASK].	1980
horse holds the record for the belmont [MASK].	Secretariat
	100
teams play each other in the nba playoffs by [MASK].	best-of-seven
the marine corps start the crucible in [MASK].	1996
touchscreen interactive kiosks first introduced to commercial and retail settings in [MASK].	1977
[MASK] did the miami dolphins play in the 1972 super bowl.	Redskins
the prince and the showgirl filmed in [MASK].	London
the legs of a spider called are [MASK].	legs
the most poverty in the uk in [MASK].	Wales
the us men 's hockey team last win a gold medal in [MASK].	1980
[MASK] sang take my breath away top gun.	Berlin
the monarch butterflies return to mexico in [MASK].	November
the first god of war made in [MASK].	2005
kid rock and sheryl crow sing together [MASK].	Picture
white walkers appear in game of thrones in [MASK].	Oathkeeper
[MASK] sang we are the world usa for africa.	supergroup
[MASK] won the first season of zumbo 's just desserts.	Kate
the products of helium burning in a star are [MASK].	carbon-12
many episodes in the originals season 2 by [MASK].	22
the female end of a garden hose is [MASK].	connector
the last time halleys comet came in [MASK].	1986
	microfilaments
there by [MASK].	81
mike trout go in the draft in [MASK].	Arizona
the oakland raiders move to las vegas nevada in [MASK].	2019
princess anne competed in the olympics in [MASK].	1976
[MASK] replaced great britain as the leading industrial power in europe after 1870.	China
the narrator in the tell tale heart have [MASK].	nervousness
the first build a bear open in [MASK].	1997
canadian tire buy mark work wearhouse in [MASK].	2002
	India
	Monsters
the postal code of owerri imo state is [MASK].	460
the first metal roller coaster built in [MASK].	1959
	Karma
the largest village in the united states is [MASK].	Skokie
[MASK] does bo end up with in lost girl season 5.	Lauren
you get a cashier check from in [MASK].	bank
in season 3 by [MASK].	13
the brundtland definition of sustainability written in [MASK].	1987
dude looks like a lady released in [MASK].	1987
the latest version of direct x is [MASK].	12.0
the 60 's scoop take place in [MASK].	Canada
12 years a slave take place in [MASK].	Louisiana
	14
[MASK] has won the most games in world cup 2018.	France
rachel find out mike did n't go to harvard in [MASK].	War
[MASK] wins sugar ray leonard or floyd mayweather.	Leonard
	Norman
[MASK] is the number 1 most listened to on spotify.	Drake
the vw beetle body style change in [MASK].	1997
	2017
the u.s. create a lottery system for immigration in [MASK].	1990
there on tapped out by [MASK].	939
[MASK] pilots the black lion in voltron force.	Keith
rudy 's bbq use [MASK].	oak
the lion witch and the wardrobe take place in [MASK].	1940
[MASK] sang built this city on rock and roll.	Starship
delhi made the capital of british rule in india in [MASK].	1931
the north american colonies break away from great britain in [MASK].	1783
the first movie of harry potter released in [MASK].	2001
mr game and watch come out in [MASK].	1980
berlin split into east and west in [MASK].	1945
	7
the treaty of paris 1783 signed in [MASK].	Paris
[MASK] won big brother battle back season 18.	Victor
	Stephanie
r kelly first album come out in [MASK].	1993
you have to be to enlist in the army in korea by [MASK].	18
the new dragonball super come out in [MASK].	TBA
death in paradise tv show filmed in [MASK].	Guadeloupe
[MASK] is awarded the best actress in the 65th national awards.	Sridevi
in season one of adventure time by [MASK].	26
barney work in how i met your mother in [MASK].	Altrucell
the eiffel tower in meters by [MASK].	324
[MASK] was the first president to get assasinated.	Lincoln
the fourth largest country in south america is [MASK].	Colombia
[MASK] does sanchez play for in the world cup.	Chile
there by [MASK].	two
a gs 11 equivalent to in the military is [MASK].	O-3
	hotspot
there by [MASK].	121
the film the wizard of oz made in [MASK].	1939
dna first used in a criminal case in [MASK].	1986
	monopolization
canada become independent from the british empire in [MASK].	1931
many episodes in season 1 desperate housewives by [MASK].	23
the first rainbow vacuum come out in [MASK].	1955
[MASK] won the all ireland hurling final 2011.	Kilkenny
the common core state standards developed in [MASK].	2009
the population of utica new york is [MASK].	60,652
they change pennies from copper to zinc in [MASK].	1943
happens when ammonium nitrate reacts with water [MASK].	endothermic
[MASK] 's birthday is celebrated as teacher 's day.	Radhakrishnan
the giants win the world series by [MASK].	8
in the great pyramid of giza by [MASK].	three
100 naira note introduced in nigeria in [MASK].	1999
there in switched at birth by [MASK].	five
	296
the voting age changed to 18 in [MASK].	1971
happened to the amusement park in myrtle beach [MASK].	closed
derek shepherd leave grey 's anatomy in [MASK].	2015
rjd has in bihar by [MASK].	80
the first episode of pretty little liars filmed in [MASK].	Vancouver
[MASK] did joey lose virginity to on dawson 's creek.	Pacey
[MASK] won the first drama contest in 534.	Thespis
the last time the minnesota vikings have been in the playoffs in [MASK].	2017
the new season of wentworth start in [MASK].	2019
we vote for governor in oklahoma in [MASK].	2022
the next season of the dragon prince come out in [MASK].	2019
the name of the strait between djibouti and yemen is [MASK].	Bab-el-Mandeb
the tongue attach to the mouth in [MASK].	frenulum
	Puritans
many electrons fit in the 3rd energy level by [MASK].	18
[MASK] is the father of bree 's baby.	Austin
[MASK] plays tywin lannister in game of thrones.	Dance
[MASK] does eloise end up with in table 19.	Teddy
the last time halleys comet was seen in [MASK].	1986
[MASK] has the biggest port in the world.	Shanghai
[MASK] was the last australian to win a grand slam.	2011
[MASK] sang ive been waiting for a girl like you.	Foreigner
an apple a day come from in [MASK].	Wales
	0.607
the military stop putting cigarettes in rations in [MASK].	1975
[MASK] did the nz company buy land off before selling it to settlers.	Māori
[MASK] owns the senkaku/diaoyu dao islands.	Japan
[MASK] won the 2017 womens hockey asia cup held in the month of october-november 2017 in japan.	India
born in texas by [MASK].	Two
[MASK] is the main character in no game no life.	Sora
table tennis become an olympic sport in [MASK].	1988
[MASK] sings the everybody knows song in justice league.	Sigrid
the name of the turkish city formerly known as constantinople is [MASK].	İstanbul
the movie sling blade come out in [MASK].	1996
[MASK] plays juliets partner in psych the movie.	Sam
the biggest selling game of all time is [MASK].	Tetris
the first televised college football game in [MASK].	1939
dinosaur ride open at animal kingdom in [MASK].	1998
1 pound note go out of circulation in [MASK].	1984
the united states officially become a country in [MASK].	1776
	34
[MASK] gave susan a kidney in desperate housewives.	Beth
there in the movie lagaan by [MASK].	8
cinder cone volcanoes have [MASK].	explosive
[MASK] were the latins where did they live.	Rome
the name of the snowman in the disney movie frozen is [MASK].	Olaf
the new series of the next step coming to cbbc in [MASK].	2018
[MASK] won last year 's nrl grand final.	Melbourne
the first dollar general store opened in [MASK].	1955
an example of a double-reed instrument is [MASK].	bassoon
the current £20 note come out in [MASK].	2007
new york giants win by [MASK].	4
winnipeg jets come back to winnipeg in [MASK].	2011
many episodes in wayward pines season 2 by [MASK].	10
	2018
[MASK] does serena van der woodsen marry in gossip girl.	Dan
the last province to join canada is [MASK].	Newfoundland
naruto join the fourth great ninja war in [MASK].	283
the name of michigan 's mascot is [MASK].	BLUE
god save the king became national anthem in [MASK].	1977
[MASK] is the guy who gives thanos the soul stone.	Warlock
many seats bjp won in karnataka 2018 election by [MASK].	104
[MASK] did stephen curry play for in college.	Davidson
	Creek
[MASK] produces the most tyres in the world.	Lego
martin luther king jr time magazine 's man of the year was [MASK].	1963
used to describe an acid or base that can destroy body tissue is [MASK].	corrosives
called manchester of pakistan is [MASK].	Faisalabad
the song kung fu fighting come out in [MASK].	1974
	modulation
the name of the reindeer coach in rudolph is [MASK].	Comet
many episodes in the defenders season 1 by [MASK].	eight
many episodes in season 2 of life unexpected by [MASK].	26
the upper most layer of soil is [MASK].	Topsoil
the first semi auto rifle made in [MASK].	1885
[MASK] burned down the dealership in one tree hill.	Deb
many nfc championships have the packers won by [MASK].	three
russia produce a day by [MASK].	10,551,497
the first bullet proof vest invented in [MASK].	1893
fox in greenville north carolina is [MASK].	47
the clock tower in london built in [MASK].	1859
far and away filmed in ireland in [MASK].	Dublin
the third most popular dog breed is [MASK].	Poodle
purple martins migrate to south america in [MASK].	winter
the bramble cay melomys go extinct in [MASK].	2016
england last get to the quarter final of the world cup in [MASK].	2018
the scottish golf open being played in [MASK].	Ayrshire
there of sesame street by [MASK].	4,384
you have in the iditarod race by [MASK].	16
	54.5
the last time the white house was renovated in [MASK].	1952
the last time a $ 2 bill was printed in [MASK].	2013
many times has the raiders won the superbowl by [MASK].	3
the first year of the chevy suburban was [MASK].	1935
argentina get to in the world cup 2010 [MASK].	quarter-finals
many african american politicians served in the us congress during reconstruction by [MASK].	Two
the g stand for in agent g callen [MASK].	Grisha
florida have by [MASK].	three
the religion in india before hinduism was [MASK].	Vedic
on the california supreme court by [MASK].	7
a large body of water that flows through land is [MASK].	River
[MASK] won the war of the french and indian.	British
so large that it encircles the earth is [MASK].	Jörmungandr
the guptas come to south africa in [MASK].	1993
the last time the social security cap was raised in [MASK].	2018
the meaning of the name baruch is [MASK].	blessing
	Magnesium
south africa first win the rugby world cup in [MASK].	1995
josh join red hot chili peppers in [MASK].	2009
country tops the annual global democracy index compiled by the economist intelligence unit [MASK].	Norway
[MASK] played rhonda on saved by the bell.	Kirsten
there in india by [MASK].	1,195
	Enzymes
we have in our original constitution by [MASK].	seven
the dog 's name in smokey and the bandit was [MASK].	Fred
	five
the theory of planned behavior developed in [MASK].	1985
's the last time the timberwolves made the playoffs in [MASK].	2018
they start naming hurricanes with male names in [MASK].	1979
many episodes of attack on titan season 2 by [MASK].	12
[MASK] gets murdered in the man in 3b.	Darryl
daylight savings time start in united states in [MASK].	1967
's the last time georgia won the national championship in [MASK].	1980
18 years olds get the vote in [MASK].	1971
matt saracen go in season 4 in [MASK].	Chicago
most immigrants in france come from in [MASK].	Portugal
the milk consumption per capita ( kg ) in the u.s.a is [MASK].	253.8
	equilateral
state in india has the maximum population of tiger [MASK].	Karnataka
	China
[MASK] sang the facts of life theme song.	Loring
many presidents of the us have there been by [MASK].	44
[MASK] did the houston rockets beat in the 1994-95 nba championship.	Magic
[MASK] makes the decision whether to plea bargain a case.	prosecutor
human again added to beauty and the beast in [MASK].	2002
the us supreme court building built in [MASK].	1935
descendants 3 going to be on disney channel in [MASK].	mid-2019
[MASK] was driving the car when thelma and louise drove off the cliff.	Louise
the main ingredient in welsh rarebit is [MASK].	rabbit
the 1000 dollar bill taken out of circulation in [MASK].	1969
the fifa world cup going on in [MASK].	Russia
group of colonist establish the first free public education system [MASK].	Massachusetts
the first video game console released in [MASK].	1972
the name of the flying dog in never ending story [MASK].	Falkor
many nba finals have not gone to game 7 by [MASK].	12
[MASK] sings twist and shout in ferris bueller 's day off.	Ferris
on vices and virtues by [MASK].	10
[MASK] won the triple crown before american pharaoh.	Affirmed
you get in shanghai by [MASK].	eleven
the latest android operating system version is [MASK].	Pie
[MASK] won the women 's world cup championship in 2017.	England
number 1 on december 12 1999 was [MASK].	Smooth
many times have ireland been in the world cup by [MASK].	three
the eiffel tower rank in tallest buildings in [MASK].	28
	100
[MASK] wrote the story of the tortoise and the hare.	Aesop
many episodes in season 4 of mom by [MASK].	22
	Marsupials
	spermatids
[MASK] do we give the most foreign aid to.	Afghanistan
[MASK] won the women 's cricket world cup held in 2017.	England
the luge start in the olympics in [MASK].	1964
tinker tailor soldier spy take place in [MASK].	1973
the blood in the pulmonary artery go in [MASK].	lungs
the meaning of the name casper is [MASK].	Treasurer
[MASK] won the ohio state michigan game in 2011.	Michigan
there of the hobbit by [MASK].	three
you call a person with two sexes [MASK].	intersex
the salt tax imposed by the british government in [MASK].	1759
korea separated into north and south in [MASK].	1945
season five of prison break filmed in [MASK].	Vancouver
	California
hawaii and alaska admitted to the union in [MASK].	1959
the jaguars last win a playoff game in [MASK].	2016
[MASK] play the character of anarkali in mughal e azam.	Madhubala
many games in a regular nba season by [MASK].	82
there by [MASK].	92
	Hemodialysis
the original king kong movie come out in [MASK].	1933
	two-year
	oxygen
in the state of alabama by [MASK].	169
	Cycloaddition
the uk take over northern ireland in [MASK].	1921
[MASK] sang nothings gon na stop us now.	Starship
in six flags california by [MASK].	43
leader in 1943 wanted to open a second front in europe during the war against germany [MASK].	Stalin
[MASK] played eddie on the tv show frasier.	Moose
the last time england got through to the quarterfinals in [MASK].	2006
state has highest coal reserve in india [MASK].	Jharkhand
[MASK] dies at the end of the movie remember the titans.	Bertier
lebron james win his first nba title [MASK].	2012
the population of north and south carolina is [MASK].	14,938,948
canada have in the pan am games by [MASK].	1,915
the name of the super continent during the mesozoic era was [MASK].	Pangaea
us polo assn . come out in [MASK].	1981
	salinity
there in chinese constitution by [MASK].	138
	10
	performing
tesla come to the united states in [MASK].	1884
using plants to extract metals called is [MASK].	Phytoremediation
freddy on barnyard is [MASK].	ferret
many us athletes in 2018 winter games by [MASK].	241
many episodes in season 5 of six feet under by [MASK].	12
many seasons of las vegas tv series by [MASK].	5
[MASK] becomes king after joffrey dies in game of thrones.	Tommen
the san francisco giants lose 100 games [MASK].	1985
the first oreo sandwich cookie sold in the us in [MASK].	1912
greek flew too close to the sun [MASK].	Icarus
the big e start in springfield mass in [MASK].	mid-September
in season 9 of curb your enthusiasm by [MASK].	10
daylight savings time started in usa in [MASK].	1918
nba playoffs change to 7 game series in [MASK].	1947
the seattle sonics move to oklahoma city in [MASK].	2008
rome 's drinking water come from in [MASK].	aqueducts
gold discovered in the black hills in [MASK].	1874
the canadian charter of rights and freedoms written in [MASK].	1982
the last time turkey was in the world cup in [MASK].	2002
	bassoon
the last name hughes come from in [MASK].	French
roger federer first play at wimbledon in [MASK].	1998
	47
the new name of the czech republic is [MASK].	Czechia
[MASK] sings the song it 's all right now.	Free
thanksgiving made a national holiday in the united states in [MASK].	1863
the £20 note come out in [MASK].	1725
[MASK] did rome fight against in the punic wars.	Carthage
	anaerobe
